,index,TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,dt
3983,49,4:35 PM,87.8,71.6,58,29.83,10,NNE,16.1,26.5,,,Mostly Cloudy,30,25-07-2016 20:55
3984,50,4:55 PM,84.2,73.4,70,29.82,10,NE,12.7,-,,Thunderstorm,Mostly Cloudy,40,25-07-2016 21:00
3985,51,5:00 PM,84.2,77,79,29.87,2,SW,4.6,-,0.18,Thunderstorm,Thunderstorm,220,25-07-2016 21:35
3986,52,5:35 PM,78.8,75.2,89,29.88,1,North,3.5,-,0.76,Thunderstorm,Thunderstorm,350,25-07-2016 21:55
3987,53,5:55 PM,77,73.4,89,29.88,0.5,East,3.5,-,1.38,Thunderstorm,Thunderstorm,100,25-07-2016 22:00
3988,54,6:00 PM,75.2,73.4,94,29.92,1.8,West,4.6,16.1,0.54,Thunderstorm,Thunderstorm,280,25-07-2016 22:35
3989,55,6:35 PM,75.2,73.4,94,29.89,5,South,5.8,-,0.61,Thunderstorm,Overcast,180,25-07-2016 22:55
3990,56,6:55 PM,75.2,73.4,94,29.89,9,Calm,Calm,-,0.61,,Mostly Cloudy,0,25-07-2016 23:00
3991,57,7:00 PM,75.2,73.4,94,29.9,10,West,6.9,-,,Thunderstorm,Mostly Cloudy,260,25-07-2016 23:35
3992,58,7:35 PM,75.2,73.4,94,29.9,10,SW,4.6,-,,Thunderstorm,Mostly Cloudy,220,25-07-2016 23:55
3993,59,7:55 PM,75.2,73.4,94,29.88,7,West,5.8,-,0.01,,Mostly Cloudy,260,26-07-2016 00:00
3994,60,8:00 PM,75.2,73.4,94,29.87,5,South,4.6,-,0.01,,Mostly Cloudy,170,26-07-2016 00:35
3995,61,8:35 PM,75.2,73.4,94,29.88,10,Calm,Calm,-,0.01,,Partly Cloudy,0,26-07-2016 00:55
3996,62,8:55 PM,75.2,73.4,94,29.89,10,SW,5.8,-,0.01,,Clear,230,26-07-2016 01:00
3997,63,9:00 PM,75.2,73.4,94,29.89,10,SW,5.8,-,,,Partly Cloudy,230,26-07-2016 01:35
3998,64,9:35 PM,75.2,73.4,94,29.89,10,West,5.8,-,,,Partly Cloudy,270,26-07-2016 01:55
3999,65,9:55 PM,75.2,73.4,94,29.88,10,SSW,5.8,-,,,Mostly Cloudy,210,26-07-2016 02:00
4000,66,10:00 PM,75.2,73.4,94,29.89,10,SW,4.6,-,,,Mostly Cloudy,220,26-07-2016 02:35
4001,67,10:35 PM,75.2,73.4,94,29.89,10,SW,6.9,-,,,Partly Cloudy,230,26-07-2016 02:55
4002,68,10:55 PM,75.2,73.4,94,29.89,10,WSW,6.9,-,,,Mostly Cloudy,240,26-07-2016 03:00
4003,69,11:00 PM,75.2,73.4,94,29.89,10,West,8.1,-,,,Overcast,260,26-07-2016 03:35
4004,70,11:35 PM,75.2,73.4,94,29.9,10,West,11.5,-,,,Overcast,260,26-07-2016 03:55
4005,71,11:55 PM,75.2,73.4,94,29.89,10,West,10.4,-,,,Mostly Cloudy,260,26-07-2016 04:00
4006,0,12:00 AM,75.2,73.4,94,29.89,10,West,10.4,-,,,Overcast,270,26-07-2016 04:35
4007,1,12:35 AM,75.2,73.4,94,29.88,10,West,8.1,-,,,Mostly Cloudy,260,26-07-2016 04:55
4008,2,12:55 AM,75.2,73.4,94,29.88,10,West,8.1,-,,,Mostly Cloudy,270,26-07-2016 05:00
4009,3,1:00 AM,75.2,73.4,94,29.88,10,West,8.1,-,,,Mostly Cloudy,260,26-07-2016 05:35
4010,4,1:35 AM,75.2,73.4,94,29.87,10,West,5.8,-,,,Scattered Clouds,270,26-07-2016 05:55
4011,5,1:55 AM,75.2,71.6,89,29.87,10,North,3.5,-,,,Clear,360,26-07-2016 06:00
4012,6,2:00 AM,75.2,71.6,89,29.87,10,Calm,Calm,-,,,Clear,0,26-07-2016 06:35
4013,7,2:35 AM,75.2,71.6,89,29.87,10,Calm,Calm,-,,,Clear,0,26-07-2016 06:55
4014,8,2:55 AM,75.2,71.6,89,29.87,10,WSW,6.9,-,,,Clear,250,26-07-2016 07:00
4015,9,3:00 AM,73.4,71.6,94,29.87,10,West,5.8,-,,,Clear,260,26-07-2016 07:35
4016,10,3:35 AM,73.4,71.6,94,29.87,10,West,5.8,-,,,Clear,260,26-07-2016 07:55
4017,11,3:55 AM,73.4,71.6,94,29.88,10,West,6.9,-,,,Clear,260,26-07-2016 08:00
4018,12,4:00 AM,73.4,71.6,94,29.87,10,West,5.8,-,,,Clear,260,26-07-2016 08:35
4019,13,4:35 AM,73.4,69.8,88,29.88,10,WSW,4.6,-,,,Clear,250,26-07-2016 08:55
4020,14,4:55 AM,73.4,69.8,88,29.88,10,West,5.8,-,,,Clear,260,26-07-2016 09:00
4021,15,5:00 AM,73.4,69.8,88,29.89,10,West,4.6,-,,,Clear,260,26-07-2016 09:35
4022,16,5:35 AM,73.4,69.8,88,29.89,10,West,5.8,-,,,Clear,260,26-07-2016 09:55
4023,17,5:55 AM,73.4,69.8,88,29.9,10,WSW,5.8,-,,,Clear,240,26-07-2016 10:00
4024,18,6:00 AM,73.4,69.8,88,29.9,10,West,3.5,-,,,Clear,270,26-07-2016 10:35
4025,19,6:35 AM,73.4,69.8,88,29.9,10,West,3.5,-,,,Clear,260,26-07-2016 10:55
4026,20,6:55 AM,73.4,69.8,88,29.92,10,West,5.8,-,,,Clear,260,26-07-2016 11:00
4027,21,7:00 AM,73.4,69.8,88,29.92,10,West,6.9,-,0.01,,Clear,270,26-07-2016 11:35
4028,22,7:35 AM,75.2,69.8,83,29.92,10,West,6.9,-,0.01,,Clear,260,26-07-2016 11:55
4029,23,7:55 AM,75.2,69.8,83,29.92,10,WSW,4.6,-,0.01,,Clear,240,26-07-2016 12:00
4030,24,8:00 AM,75.2,69.8,83,29.92,10,WSW,4.6,-,,,Clear,250,26-07-2016 12:35
4031,25,8:35 AM,75.2,69.8,83,29.92,10,WSW,4.6,-,,,Clear,250,26-07-2016 12:55
4032,26,8:55 AM,77,69.8,78,29.92,10,West,3.5,-,,,Clear,270,26-07-2016 13:00
4033,27,9:00 AM,78.8,69.8,74,29.92,10,West,5.8,-,,,Clear,260,26-07-2016 13:35
4034,28,9:35 AM,80.6,69.8,70,29.92,10,West,6.9,-,,,Clear,270,26-07-2016 13:55
4035,29,9:55 AM,80.6,69.8,70,29.92,9,SW,5.8,-,,,Clear,220,26-07-2016 14:00
4036,30,10:00 AM,82.4,69.8,66,29.92,10,SW,4.6,-,,,Clear,230,26-07-2016 14:35
4037,31,10:35 AM,84.2,66.2,55,29.92,10,SW,5.8,-,,,Clear,230,26-07-2016 14:55
4038,32,10:55 AM,86,68,55,29.92,10,West,5.8,-,,,Clear,260,26-07-2016 15:00
4039,33,11:00 AM,87.8,66.2,49,29.92,10,WSW,5.8,-,,,Clear,250,26-07-2016 15:35
4040,34,11:35 AM,89.6,66.2,46,29.91,10,West,6.9,-,,,Clear,260,26-07-2016 15:55
4041,35,11:55 AM,89.6,64.4,43,29.91,9,WSW,8.1,-,,,Clear,240,26-07-2016 16:00
4042,36,12:00 PM,89.6,64.4,43,29.91,10,WSW,6.9,-,,,Clear,240,26-07-2016 16:35
4043,37,12:35 PM,89.6,64.4,43,29.9,9,Calm,Calm,-,,,Mostly Cloudy,0,26-07-2016 16:55
4044,38,12:55 PM,89.6,66.2,46,29.9,10,WSW,9.2,-,,,Mostly Cloudy,250,26-07-2016 17:00
4045,39,1:00 PM,89.6,64.4,43,29.89,10,WSW,6.9,19.6,,,Scattered Clouds,250,26-07-2016 17:35
4046,40,1:35 PM,91.4,64.4,41,29.89,7,West,4.6,-,,,Scattered Clouds,280,26-07-2016 17:55
4047,41,1:55 PM,91.4,64.4,41,29.88,10,West,3.5,-,,,Scattered Clouds,260,26-07-2016 18:00
4048,42,2:00 PM,91.4,64.4,41,29.88,10,Calm,Calm,-,,,Scattered Clouds,0,26-07-2016 18:35
4049,43,2:35 PM,91.4,64.4,41,29.88,10,West,4.6,-,,,Scattered Clouds,270,26-07-2016 18:55
4050,44,2:55 PM,91.4,64.4,41,29.88,10,North,5.8,-,,,Scattered Clouds,350,26-07-2016 19:00
4051,45,3:00 PM,91.4,62.6,38,29.87,10,West,5.8,-,,,Partly Cloudy,260,26-07-2016 19:35
4052,46,3:35 PM,91.4,60.8,36,29.87,10,NW,4.6,-,,,Partly Cloudy,320,26-07-2016 19:55
4053,47,3:55 PM,93.2,62.6,36,29.87,10,NNW,3.5,-,,,Partly Cloudy,330,26-07-2016 20:00
4054,48,4:00 PM,93.2,62.6,36,29.87,10,ESE,3.5,-,,,Scattered Clouds,110,26-07-2016 20:35
4055,49,4:35 PM,93.2,62.6,36,29.86,10,North,4.6,-,,,Scattered Clouds,350,26-07-2016 20:55
4056,50,4:55 PM,91.4,64.4,41,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 21:00
4057,51,5:00 PM,91.4,62.6,38,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 21:35
4058,52,5:35 PM,93.2,62.6,36,29.86,10,WNW,3.5,19.6,,,Clear,300,26-07-2016 21:55
4059,53,5:55 PM,93.2,62.6,36,29.86,10,East,4.6,-,,,Clear,100,26-07-2016 22:00
4060,54,6:00 PM,91.4,62.6,38,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 22:35
4061,55,6:35 PM,91.4,60.8,36,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 22:55
4062,56,6:55 PM,89.6,60.8,38,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 23:00
4063,57,7:00 PM,89.6,62.6,40,29.86,10,Calm,Calm,-,,,Clear,0,26-07-2016 23:35
4064,58,7:35 PM,87.8,60.8,40,29.87,10,Calm,Calm,-,,,Clear,0,26-07-2016 23:55
4065,59,7:55 PM,87.8,60.8,40,29.88,10,Calm,Calm,-,,,Clear,0,27-07-2016 00:00
4066,60,8:00 PM,87.8,62.6,43,29.88,10,Calm,Calm,-,,,Clear,0,27-07-2016 00:35
4067,61,8:35 PM,84.2,64.4,51,29.89,10,Calm,Calm,-,,,Clear,0,27-07-2016 00:55
4068,62,8:55 PM,84.2,62.6,48,29.9,10,Calm,Calm,-,,,Clear,0,27-07-2016 01:00
4069,63,9:00 PM,84.2,62.6,48,29.91,10,Calm,Calm,-,,,Clear,0,27-07-2016 01:35
4070,64,9:35 PM,84.2,62.6,48,29.91,10,Calm,Calm,-,,,Clear,0,27-07-2016 01:55
4071,65,9:55 PM,82.4,62.6,51,29.92,10,Calm,Calm,-,,,Clear,0,27-07-2016 02:00
4072,66,10:00 PM,82.4,64.4,54,29.92,10,Calm,Calm,-,,,Clear,0,27-07-2016 02:35
4073,67,10:35 PM,82.4,62.6,51,29.92,10,Calm,Calm,-,,,Clear,0,27-07-2016 02:55
4074,68,10:55 PM,82.4,62.6,51,29.93,10,Calm,Calm,-,,,Clear,0,27-07-2016 03:00
4075,69,11:00 PM,82.4,62.6,51,29.92,10,Calm,Calm,-,,,Clear,0,27-07-2016 03:35
4076,70,11:35 PM,82.4,62.6,51,29.93,10,Calm,Calm,-,,,Clear,0,27-07-2016 03:55
4077,71,11:55 PM,82.4,62.6,51,29.93,10,Calm,Calm,-,,,Clear,0,27-07-2016 04:35
4078,0,12:35 AM,80.6,64.4,58,29.93,10,Calm,Calm,-,,,Clear,0,27-07-2016 04:55
4079,1,12:55 AM,80.6,64.4,58,29.92,10,Calm,Calm,-,,,Clear,0,27-07-2016 05:00
4080,2,1:00 AM,80.6,62.6,54,29.93,10,Calm,Calm,-,,,Clear,0,27-07-2016 05:35
4081,3,1:35 AM,80.6,64.4,58,29.94,10,Calm,Calm,-,,,Clear,0,27-07-2016 05:55
4082,4,1:55 AM,80.6,64.4,58,29.94,10,West,3.5,-,,,Clear,270,27-07-2016 06:00
4083,5,2:00 AM,80.6,64.4,58,29.94,10,West,3.5,-,,,Clear,280,27-07-2016 06:35
4084,6,2:35 AM,78.8,64.4,61,29.94,10,Calm,Calm,-,,,Clear,0,27-07-2016 06:55
4085,7,2:55 AM,78.8,64.4,61,29.93,10,West,4.6,-,,,Clear,270,27-07-2016 07:00
4086,8,3:00 AM,78.8,64.4,61,29.94,10,Calm,Calm,-,,,Partly Cloudy,0,27-07-2016 07:35
4087,9,3:35 AM,80.6,64.4,58,29.94,10,Calm,Calm,-,,,Scattered Clouds,0,27-07-2016 07:55
4088,10,3:55 AM,78.8,64.4,61,29.94,10,Calm,Calm,-,,,Clear,0,27-07-2016 08:00
4089,11,4:00 AM,78.8,64.4,61,29.94,10,Calm,Calm,-,,,Clear,0,27-07-2016 08:35
4090,12,4:35 AM,78.8,64.4,61,29.94,10,Calm,Calm,-,,,Clear,0,27-07-2016 08:55
4091,13,4:55 AM,78.8,66.2,65,29.94,10,NE,3.5,-,,,Clear,40,27-07-2016 09:00
4092,14,5:00 AM,78.8,66.2,65,29.94,10,ENE,5.8,-,,,Clear,60,27-07-2016 09:35
4093,15,5:35 AM,78.8,64.4,61,29.95,10,NE,5.8,-,,,Clear,50,27-07-2016 09:55
4094,16,5:55 AM,78.8,64.4,61,29.95,10,ENE,5.8,-,,,Clear,60,27-07-2016 10:00
4095,17,6:00 AM,77,66.2,69,29.95,10,ENE,5.8,-,,,Clear,60,27-07-2016 10:35
4096,18,6:35 AM,77,64.4,65,29.95,10,ENE,5.8,-,,,Clear,70,27-07-2016 10:55
4097,19,6:55 AM,78.8,64.4,61,29.96,10,ENE,5.8,-,,,Clear,60,27-07-2016 11:00
4098,20,7:00 AM,78.8,62.6,57,29.96,10,NE,8.1,-,,,Clear,50,27-07-2016 11:35
4099,21,7:35 AM,78.8,60.8,54,29.96,10,ENE,6.9,-,,,Clear,60,27-07-2016 11:55
4100,22,7:55 AM,80.6,60.8,51,29.96,10,NE,9.2,-,,,Clear,40,27-07-2016 12:00
4101,23,8:00 AM,80.6,60.8,51,29.96,10,NE,9.2,-,,,Clear,50,27-07-2016 12:35
4102,24,8:35 AM,80.6,62.6,54,29.96,10,ENE,6.9,-,,,Clear,70,27-07-2016 12:55
4103,25,8:55 AM,80.6,62.6,54,29.96,10,ENE,8.1,-,,,Clear,60,27-07-2016 13:00
4104,26,9:00 AM,82.4,60.8,48,29.96,10,ENE,4.6,-,,,Clear,70,27-07-2016 13:35
4105,27,9:35 AM,84.2,60.8,45,29.96,10,East,4.6,-,,,Clear,80,27-07-2016 13:55
4106,28,9:55 AM,84.2,60.8,45,29.96,10,ENE,3.5,-,,,Clear,70,27-07-2016 14:00
4107,29,10:00 AM,86,59,40,29.96,10,West,3.5,-,,,Clear,260,27-07-2016 14:35
4108,30,10:35 AM,87.8,59,38,29.96,10,WSW,4.6,-,,,Clear,250,27-07-2016 14:55
4109,31,10:55 AM,87.8,59,38,29.96,10,West,4.6,-,,,Clear,270,27-07-2016 15:00
4110,32,11:00 AM,87.8,60.8,40,29.96,10,West,5.8,-,,,Clear,260,27-07-2016 15:35
4111,33,11:35 AM,87.8,64.4,46,29.96,10,WSW,6.9,-,,,Clear,240,27-07-2016 15:55
4112,34,11:55 AM,87.8,62.6,43,29.96,10,WSW,5.8,-,,,Clear,250,27-07-2016 16:00
4113,35,12:00 PM,87.8,62.6,43,29.95,10,WSW,5.8,-,,,Clear,250,27-07-2016 16:35
4114,36,12:35 PM,87.8,66.2,49,29.95,10,SW,5.8,-,,,Clear,230,27-07-2016 16:55
4115,37,12:55 PM,87.8,64.4,46,29.95,10,SSW,5.8,-,,,Clear,210,27-07-2016 17:00
4116,38,1:00 PM,87.8,64.4,46,29.95,10,West,4.6,-,,,Clear,260,27-07-2016 17:35
4117,39,1:35 PM,87.8,62.6,43,29.94,10,SW,4.6,-,,,Clear,220,27-07-2016 17:55
4118,40,1:55 PM,89.6,60.8,38,29.93,8,SW,4.6,-,,,Clear,220,27-07-2016 18:00
4119,41,2:00 PM,89.6,62.6,40,29.93,10,West,3.5,-,,,Clear,260,27-07-2016 18:35
4120,42,2:35 PM,89.6,66.2,46,29.93,9,WSW,3.5,-,,,Clear,250,27-07-2016 18:55
4121,43,2:55 PM,89.6,66.2,46,29.92,10,West,3.5,-,,,Clear,260,27-07-2016 19:00
4122,44,3:00 PM,89.6,64.4,43,29.92,10,WSW,3.5,-,,,Clear,240,27-07-2016 19:35
4123,45,3:35 PM,89.6,66.2,46,29.91,10,SW,5.8,-,,,Clear,220,27-07-2016 19:55
4124,46,3:55 PM,89.6,64.4,43,29.91,8,SSW,5.8,-,,,Clear,210,27-07-2016 20:00
4125,47,4:00 PM,89.6,66.2,46,29.91,10,SW,6.9,-,,,Clear,230,27-07-2016 20:35
4126,48,4:35 PM,87.8,66.2,49,29.9,10,SW,9.2,-,,,Clear,230,27-07-2016 20:55
4127,49,4:55 PM,87.8,64.4,46,29.9,10,SW,6.9,-,,,Clear,230,27-07-2016 21:00
4128,50,5:00 PM,87.8,64.4,46,29.9,7,SW,9.2,-,,,Partly Cloudy,230,27-07-2016 21:35
4129,51,5:35 PM,87.8,64.4,46,29.89,10,WSW,9.2,-,,,Clear,240,27-07-2016 21:55
4130,52,5:55 PM,87.8,64.4,46,29.89,10,WSW,6.9,-,,,Clear,240,27-07-2016 22:00
4131,53,6:00 PM,86,64.4,48,29.89,9,Calm,Calm,-,,,Partly Cloudy,0,27-07-2016 22:35
4132,54,6:35 PM,87.8,64.4,46,29.89,10,SSW,3.5,-,,,Clear,200,27-07-2016 22:55
4133,55,6:55 PM,86,66.2,51,29.89,10,Calm,Calm,-,,,Clear,0,27-07-2016 23:00
4134,56,7:00 PM,84.2,66.2,55,29.89,10,WSW,4.6,-,,,Mostly Cloudy,240,27-07-2016 23:35
4135,57,7:35 PM,84.2,66.2,55,29.89,10,SW,3.5,-,,,Overcast,220,27-07-2016 23:55
4136,58,7:55 PM,84.2,66.2,55,29.89,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 00:00
4137,59,8:00 PM,84.2,66.2,55,29.9,10,WSW,3.5,-,,,Partly Cloudy,250,28-07-2016 00:35
4138,60,8:35 PM,82.4,68,62,29.9,10,West,4.6,-,,,Partly Cloudy,270,28-07-2016 00:55
4139,61,8:55 PM,82.4,68,62,29.91,10,West,4.6,-,,,Scattered Clouds,280,28-07-2016 01:00
4140,62,9:00 PM,82.4,68,62,29.91,10,West,3.5,-,,,Mostly Cloudy,280,28-07-2016 01:35
4141,63,9:35 PM,82.4,69.8,66,29.92,10,West,3.5,-,,,Overcast,260,28-07-2016 01:55
4142,64,9:55 PM,82.4,68,62,29.92,10,West,3.5,-,,,Overcast,280,28-07-2016 02:00
4143,65,10:00 PM,82.4,68,62,29.92,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 02:35
4144,66,10:35 PM,82.4,68,62,29.92,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 02:55
4145,67,10:55 PM,82.4,69.8,66,29.91,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 03:00
4146,68,11:00 PM,80.6,69.8,70,29.92,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 03:35
4147,69,11:35 PM,80.6,69.8,70,29.92,10,Calm,Calm,-,,,Mostly Cloudy,0,28-07-2016 03:55
4148,70,11:55 PM,80.6,71.6,74,29.91,10,Calm,Calm,-,,,Partly Cloudy,0,28-07-2016 04:35
4149,0,12:35 AM,80.6,71.6,74,29.91,10,Calm,Calm,-,,,Clear,0,28-07-2016 04:55
4150,1,12:55 AM,80.6,71.6,74,29.91,10,Calm,Calm,-,,,Clear,0,28-07-2016 05:00
4151,2,1:00 AM,80.6,71.6,74,29.92,10,Calm,Calm,-,,,Clear,0,28-07-2016 05:35
4152,3,1:35 AM,80.6,71.6,74,29.92,10,Calm,Calm,-,,,Clear,0,28-07-2016 05:55
4153,4,1:55 AM,78.8,71.6,78,29.91,10,West,3.5,-,,,Clear,280,28-07-2016 06:00
4154,5,2:00 AM,78.8,73.4,83,29.92,10,West,3.5,-,,,Clear,270,28-07-2016 06:35
4155,6,2:35 AM,78.8,73.4,83,29.91,10,WSW,3.5,-,,,Clear,250,28-07-2016 06:55
4156,7,2:55 AM,78.8,73.4,83,29.92,10,West,3.5,-,,,Clear,270,28-07-2016 07:00
4157,8,3:00 AM,78.8,73.4,83,29.91,10,West,3.5,-,,,Clear,260,28-07-2016 07:35
4158,9,3:35 AM,77,73.4,89,29.91,10,Calm,Calm,-,,,Clear,0,28-07-2016 07:55
4159,10,3:55 AM,78.8,73.4,83,29.91,10,SW,4.6,-,,,Clear,230,28-07-2016 08:00
4160,11,4:00 AM,77,73.4,89,29.91,10,SW,4.6,-,,,Clear,230,28-07-2016 08:35
4161,12,4:35 AM,77,73.4,89,29.91,10,WSW,4.6,-,,,Clear,240,28-07-2016 08:55
4162,13,4:55 AM,78.8,73.4,83,29.91,10,SW,5.8,-,,,Clear,220,28-07-2016 09:00
4163,14,5:00 AM,77,73.4,89,29.91,10,SW,3.5,-,,,Clear,230,28-07-2016 09:35
4164,15,5:35 AM,77,73.4,89,29.91,10,SW,3.5,-,,,Clear,220,28-07-2016 09:55
4165,16,5:55 AM,75.2,73.4,94,29.91,10,WSW,3.5,-,,,Clear,240,28-07-2016 10:00
4166,17,6:00 AM,75.2,73.4,94,29.91,10,Calm,Calm,-,,,Clear,0,28-07-2016 10:35
4167,18,6:35 AM,75.2,73.4,94,29.92,10,Calm,Calm,-,,,Clear,0,28-07-2016 10:55
4168,19,6:55 AM,77,73.4,89,29.92,10,West,4.6,-,,,Clear,260,28-07-2016 11:00
4169,20,7:00 AM,77,73.4,89,29.92,9,West,4.6,-,,,Clear,260,28-07-2016 11:35
4170,21,7:35 AM,77,73.4,89,29.93,9,West,3.5,-,,,Clear,260,28-07-2016 11:55
4171,22,7:55 AM,77,73.4,89,29.93,9,WSW,3.5,-,,,Clear,250,28-07-2016 12:00
4172,23,8:00 AM,77,73.4,89,29.93,7,Calm,Calm,-,,,Clear,0,28-07-2016 12:35
4173,24,8:35 AM,78.8,73.4,83,29.93,9,WSW,3.5,35.7,,,Clear,250,28-07-2016 12:55
4174,25,8:55 AM,78.8,73.4,83,29.93,10,WSW,4.6,-,,,Clear,250,28-07-2016 13:00
4175,26,9:00 AM,80.6,73.4,79,29.93,9,Calm,Calm,-,,,Clear,0,28-07-2016 13:35
4176,27,9:35 AM,80.6,73.4,79,29.93,10,West,5.8,-,,,Clear,270,28-07-2016 13:55
4177,28,9:55 AM,82.4,73.4,74,29.93,10,West,4.6,-,,,Clear,260,28-07-2016 14:00
4178,29,10:00 AM,84.2,71.6,66,29.93,10,West,4.6,-,,,Clear,260,28-07-2016 14:35
4179,30,10:35 AM,86,69.8,58,29.92,10,WSW,3.5,-,,,Clear,240,28-07-2016 14:55
4180,31,10:55 AM,86,69.8,58,29.92,10,SW,3.5,-,,,Clear,230,28-07-2016 15:00
4181,32,11:00 AM,86,69.8,58,29.92,9,Calm,Calm,-,,,Clear,0,28-07-2016 15:35
4182,33,11:35 AM,87.8,73.4,62,29.91,8,Calm,Calm,-,,,Clear,0,28-07-2016 15:55
4183,34,11:55 AM,89.6,73.4,59,29.91,9,WSW,3.5,-,,,Clear,240,28-07-2016 16:00
4184,35,12:00 PM,87.8,71.6,58,29.9,9,West,9.2,-,,,Clear,270,28-07-2016 16:35
4185,36,12:35 PM,89.6,69.8,52,29.9,10,WSW,4.6,-,,,Clear,240,28-07-2016 16:55
4186,37,12:55 PM,89.6,69.8,52,29.9,10,WSW,5.8,-,,,Clear,250,28-07-2016 17:00
4187,38,1:00 PM,91.4,64.4,41,29.89,10,SW,8.1,-,,,Clear,220,28-07-2016 17:35
4188,39,1:35 PM,91.4,64.4,41,29.88,10,SW,9.2,-,,,Clear,220,28-07-2016 17:55
4189,40,1:55 PM,91.4,66.2,43,29.87,10,WSW,6.9,-,,,Clear,240,28-07-2016 18:00
4190,41,2:00 PM,91.4,64.4,41,29.86,10,SW,8.1,-,,,Clear,230,28-07-2016 18:35
4191,42,2:35 PM,91.4,66.2,43,29.86,10,South,6.9,-,,,Clear,190,28-07-2016 18:55
4192,43,2:55 PM,91.4,66.2,43,29.86,10,South,10.4,16.1,,,Clear,170,28-07-2016 19:00
4193,44,3:00 PM,89.6,69.8,52,29.87,9,SSE,12.7,-,,,Clear,160,28-07-2016 19:35
4194,45,3:35 PM,87.8,71.6,58,29.87,10,South,12.7,-,,,Clear,180,28-07-2016 19:55
4195,46,3:55 PM,86,71.6,62,29.87,10,South,9.2,18.4,,,Clear,190,28-07-2016 20:00
4196,47,4:00 PM,87.8,73.4,62,29.87,10,South,10.4,18.4,,,Clear,180,28-07-2016 20:35
4197,48,4:35 PM,86,71.6,62,29.87,10,South,10.4,38,,,Clear,180,28-07-2016 20:55
4198,49,4:55 PM,84.2,71.6,66,29.86,10,SSW,9.2,-,,,Clear,200,28-07-2016 21:00
4199,50,5:00 PM,84.2,71.6,66,29.88,10,SSW,11.5,18.4,,,Clear,210,28-07-2016 21:35
4200,51,5:35 PM,82.4,73.4,74,29.88,10,WSW,12.7,47.2,,,Clear,240,28-07-2016 21:55
4201,52,5:55 PM,82.4,73.4,74,29.89,10,WSW,10.4,-,,,Clear,240,28-07-2016 22:00
4202,53,6:00 PM,80.6,71.6,74,29.88,10,WSW,8.1,16.1,,,Partly Cloudy,250,28-07-2016 22:35
4203,54,6:35 PM,80.6,71.6,74,29.89,10,WSW,10.4,-,,,Mostly Cloudy,250,28-07-2016 22:55
4204,55,6:55 PM,78.8,69.8,74,29.89,10,West,9.2,-,,,Partly Cloudy,270,28-07-2016 23:00
4205,56,7:00 PM,78.8,69.8,74,29.88,10,WSW,6.9,-,,,Scattered Clouds,250,28-07-2016 23:35
4206,57,7:35 PM,78.8,69.8,74,29.88,10,West,4.6,-,,,Partly Cloudy,280,28-07-2016 23:55
4207,58,7:55 PM,78.8,69.8,74,29.87,10,West,5.8,-,,,Clear,270,29-07-2016 00:00
4208,59,8:00 PM,78.8,68,69,29.88,10,West,6.9,-,,,Clear,270,29-07-2016 00:35
4209,60,8:35 PM,78.8,69.8,74,29.88,10,Calm,Calm,-,,,Clear,0,29-07-2016 00:55
4210,61,8:55 PM,80.6,69.8,70,29.88,10,West,5.8,-,,,Scattered Clouds,270,29-07-2016 01:00
4211,62,9:00 PM,78.8,69.8,74,29.89,10,West,6.9,-,,,Mostly Cloudy,270,29-07-2016 01:35
4212,63,9:35 PM,78.8,69.8,74,29.88,10,WSW,15,44.9,,,Overcast,250,29-07-2016 01:55
4213,64,9:55 PM,78.8,69.8,74,29.88,10,West,5.8,-,,,Overcast,270,29-07-2016 02:00
4214,65,10:00 PM,78.8,69.8,74,29.88,10,WSW,4.6,-,,,Overcast,250,29-07-2016 02:35
4215,66,10:35 PM,78.8,69.8,74,29.88,10,West,3.5,-,,,Overcast,260,29-07-2016 02:55
4216,67,10:55 PM,78.8,69.8,74,29.88,10,West,3.5,-,,,Mostly Cloudy,260,29-07-2016 03:00
4217,68,11:00 PM,78.8,69.8,74,29.88,10,West,3.5,-,,,Overcast,270,29-07-2016 03:35
4218,69,11:35 PM,78.8,71.6,78,29.88,10,Calm,Calm,-,,,Overcast,0,29-07-2016 03:55
4219,70,11:55 PM,78.8,71.6,78,29.88,10,Calm,Calm,-,,,Overcast,0,29-07-2016 04:00
4220,0,12:00 AM,78.8,71.6,78,29.87,10,ENE,3.5,-,,,Overcast,70,29-07-2016 04:35
4221,1,12:35 AM,78.8,71.6,78,29.86,10,Calm,Calm,-,,,Overcast,0,29-07-2016 04:55
4222,2,12:55 AM,78.8,71.6,78,29.87,10,NE,3.5,-,,,Overcast,40,29-07-2016 05:00
